municipality_id,treated,supplement,month,incidents
56,0,0,2026-09,19.85
56,0,0,2026-10,31.31
56,0,0,2026-11,26.41
56,0,0,2026-12,23.51
56,0,0,2027-01,28.11
56,0,0,2027-02,27.91
57,1,1,2023-01,49.22
57,1,1,2023-02,53.33
57,1,1,2023-03,46.8
57,1,1,2023-04,48.81
57,1,1,2023-05,49.46
57,1,1,2023-06,51.24
57,1,1,2023-07,51.81
57,1,1,2023-08,51.39
57,1,1,2023-09,48.88
57,1,1,2023-10,46.03
57,1,1,2023-11,44.57
57,1,1,2023-12,52.72
57,1,1,2024-01,48.77
57,1,1,2024-02,54.93
57,1,1,2024-03,51.06
57,1,1,2024-04,45.77
57,1,1,2024-05,51.55
57,1,1,2024-06,46.91
57,1,1,2024-07,51.64
57,1,1,2024-08,43.22
57,1,1,2024-09,53.86
57,1,1,2024-10,46.62
57,1,1,2024-11,50.22
57,1,1,2024-12,52.35
57,1,1,2025-01,54.89
57,1,1,2025-02,51.57
57,1,1,2025-03,52.55
57,1,1,2025-04,58.09
57,1,1,2025-05,50.04
57,1,1,2025-06,53.7
57,1,1,2025-07,50.92
57,1,1,2025-08,45.76
57,1,1,2025-09,48.99
57,1,1,2025-10,49.45
57,1,1,2025-11,48.62
57,1,1,2025-12,51.26
57,1,1,2026-01,51.88
57,1,1,2026-02,58.36
57,1,1,2026-03,48.48
57,1,1,2026-04,48.05
57,1,1,2026-05,45.02
57,1,1,2026-06,48.66
57,1,1,2026-07,45.19
57,1,1,2026-08,43.34
57,1,1,2026-09,39.41
57,1,1,2026-10,42.84
57,1,1,2026-11,46.88
57,1,1,2026-12,47.26
57,1,1,2027-01,42.14
57,1,1,2027-02,42.59
58,1,1,2023-01,39.95
58,1,1,2023-02,46.63
58,1,1,2023-03,46.91
58,1,1,2023-04,47.07
58,1,1,2023-05,44.28
58,1,1,2023-06,39.99
58,1,1,2023-07,45.17
58,1,1,2023-08,45.19
58,1,1,2023-09,38.93
58,1,1,2023-10,44.77
58,1,1,2023-11,43.54
58,1,1,2023-12,51.06
58,1,1,2024-01,44.87
58,1,1,2024-02,45.85
58,1,1,2024-03,41.08
58,1,1,2024-04,44.58
58,1,1,2024-05,50.23
58,1,1,2024-06,48.43
58,1,1,2024-07,44.65
58,1,1,2024-08,47.33
58,1,1,2024-09,44.39
58,1,1,2024-10,41.61
58,1,1,2024-11,51.88
58,1,1,2024-12,41.59
58,1,1,2025-01,43.19
58,1,1,2025-02,48.9
58,1,1,2025-03,53.76
58,1,1,2025-04,42.56
58,1,1,2025-05,45.03
58,1,1,2025-06,48.73
58,1,1,2025-07,47.44
58,1,1,2025-08,41.94
58,1,1,2025-09,45.21
58,1,1,2025-10,48.08
58,1,1,2025-11,44.34
58,1,1,2025-12,47.57
58,1,1,2026-01,44.52
58,1,1,2026-02,41.7
58,1,1,2026-03,45.33
58,1,1,2026-04,45.99
58,1,1,2026-05,44.41
58,1,1,2026-06,41.24
58,1,1,2026-07,39.06
58,1,1,2026-08,43.6
58,1,1,2026-09,40.19
58,1,1,2026-10,38.53
58,1,1,2026-11,35.49
58,1,1,2026-12,34.85
58,1,1,2027-01,35.89
58,1,1,2027-02,40.11
59,1,1,2023-01,36.44
59,1,1,2023-02,38.64
59,1,1,2023-03,41.41
59,1,1,2023-04,39.94
59,1,1,2023-05,42.7
59,1,1,2023-06,39.87
59,1,1,2023-07,34.31
59,1,1,2023-08,37.87
59,1,1,2023-09,41.95
59,1,1,2023-10,37.28
59,1,1,2023-11,38.03
59,1,1,2023-12,38.74
59,1,1,2024-01,40.21
59,1,1,2024-02,36.37
59,1,1,2024-03,42.6
59,1,1,2024-04,36.96
59,1,1,2024-05,36.23
59,1,1,2024-06,34.86
59,1,1,2024-07,37.12
59,1,1,2024-08,34.74
59,1,1,2024-09,37.38
59,1,1,2024-10,36.22
59,1,1,2024-11,38.58
59,1,1,2024-12,34.84
59,1,1,2025-01,34.41
59,1,1,2025-02,38.05
59,1,1,2025-03,37.02
59,1,1,2025-04,42.48
59,1,1,2025-05,44.62
59,1,1,2025-06,39.23
59,1,1,2025-07,44.66
59,1,1,2025-08,33.18
59,1,1,2025-09,35.5
59,1,1,2025-10,39.81
59,1,1,2025-11,37.74
59,1,1,2025-12,37.71
59,1,1,2026-01,42.46
59,1,1,2026-02,39.99
59,1,1,2026-03,34.54
59,1,1,2026-04,36.55
59,1,1,2026-05,31.52
59,1,1,2026-06,31.84
59,1,1,2026-07,33.94
59,1,1,2026-08,32.98
59,1,1,2026-09,30.17
59,1,1,2026-10,33.32
59,1,1,2026-11,27.08
59,1,1,2026-12,27.5
59,1,1,2027-01,28.36
59,1,1,2027-02,32.96
60,1,1,2023-01,42.6
60,1,1,2023-02,48.03
60,1,1,2023-03,50.17
60,1,1,2023-04,49.67
60,1,1,2023-05,49.52
60,1,1,2023-06,51.74
60,1,1,2023-07,49.32
60,1,1,2023-08,49.97
60,1,1,2023-09,50.3
60,1,1,2023-10,50.65
60,1,1,2023-11,46.29
60,1,1,2023-12,52.03
60,1,1,2024-01,51.63
60,1,1,2024-02,46.78
60,1,1,2024-03,52.91
60,1,1,2024-04,49.85
60,1,1,2024-05,47.53
60,1,1,2024-06,52.78
60,1,1,2024-07,47.89
60,1,1,2024-08,50.49
60,1,1,2024-09,46.96
60,1,1,2024-10,41.23
60,1,1,2024-11,53.87
60,1,1,2024-12,53.89
60,1,1,2025-01,49.48
60,1,1,2025-02,58.03
60,1,1,2025-03,46.38
60,1,1,2025-04,51.19
60,1,1,2025-05,53.26
60,1,1,2025-06,50.6
60,1,1,2025-07,50.42
60,1,1,2025-08,44.26
60,1,1,2025-09,43.04
60,1,1,2025-10,55.05
60,1,1,2025-11,48.08
60,1,1,2025-12,54.81
60,1,1,2026-01,54.81
60,1,1,2026-02,48.95
60,1,1,2026-03,47.93
60,1,1,2026-04,46.78
60,1,1,2026-05,47.42
60,1,1,2026-06,42.11
60,1,1,2026-07,41.42
60,1,1,2026-08,45.53
60,1,1,2026-09,42.93
60,1,1,2026-10,43.36
60,1,1,2026-11,45.93
60,1,1,2026-12,41.85
60,1,1,2027-01,43.53
60,1,1,2027-02,39.47
61,0,0,2023-01,36.7
61,0,0,2023-02,36.9
61,0,0,2023-03,39.66
61,0,0,2023-04,41.89
61,0,0,2023-05,37.92
61,0,0,2023-06,30.48
61,0,0,2023-07,39.6
61,0,0,2023-08,42.31
61,0,0,2023-09,31.34
61,0,0,2023-10,31.52
61,0,0,2023-11,30.21
61,0,0,2023-12,30.84
61,0,0,2024-01,33.23
61,0,0,2024-02,33.59
61,0,0,2024-03,34.88
61,0,0,2024-04,37.71
61,0,0,2024-05,37.72
61,0,0,2024-06,34.27
61,0,0,2024-07,35.64
61,0,0,2024-08,34.19
61,0,0,2024-09,31.84
61,0,0,2024-10,34.44
61,0,0,2024-11,33.93
61,0,0,2024-12,38.78
61,0,0,2025-01,40.03
61,0,0,2025-02,36.17
61,0,0,2025-03,44.14
61,0,0,2025-04,36.49
61,0,0,2025-05,33.29
61,0,0,2025-06,37.01
61,0,0,2025-07,38.65
61,0,0,2025-08,40.25
61,0,0,2025-09,37.24
61,0,0,2025-10,37.72
61,0,0,2025-11,39.66
61,0,0,2025-12,39.75
61,0,0,2026-01,35.46
61,0,0,2026-02,37.14
61,0,0,2026-03,38.58
61,0,0,2026-04,37.55
61,0,0,2026-05,37.21
61,0,0,2026-06,33.86
61,0,0,2026-07,42.04
61,0,0,2026-08,34.27
61,0,0,2026-09,33.77
61,0,0,2026-10,35.12
61,0,0,2026-11,32.48
61,0,0,2026-12,37.32
61,0,0,2027-01,37.43
61,0,0,2027-02,39.75
62,0,0,2023-01,12.49
62,0,0,2023-02,12.95
62,0,0,2023-03,23.15
62,0,0,2023-04,16.83
62,0,0,2023-05,17.6
62,0,0,2023-06,20.29
62,0,0,2023-07,15.65
62,0,0,2023-08,13.92
62,0,0,2023-09,16.46
62,0,0,2023-10,13.96
62,0,0,2023-11,16.9
62,0,0,2023-12,15.83
62,0,0,2024-01,14.53
62,0,0,2024-02,13.46
62,0,0,2024-03,20.45
62,0,0,2024-04,23.59
62,0,0,2024-05,16.28
62,0,0,2024-06,18.27
62,0,0,2024-07,18.11
62,0,0,2024-08,19.4
62,0,0,2024-09,9.32
62,0,0,2024-10,15.57
62,0,0,2024-11,11.54
62,0,0,2024-12,13.24
62,0,0,2025-01,14.38
62,0,0,2025-02,16.67
62,0,0,2025-03,12.53
62,0,0,2025-04,17.65
62,0,0,2025-05,19.29
62,0,0,2025-06,12.08
62,0,0,2025-07,15.79
62,0,0,2025-08,20.28
62,0,0,2025-09,18.3
62,0,0,2025-10,17.15
62,0,0,2025-11,12.38
62,0,0,2025-12,13.37
62,0,0,2026-01,15.02
62,0,0,2026-02,16.96
62,0,0,2026-03,19.35
62,0,0,2026-04,18.84
62,0,0,2026-05,16.56
62,0,0,2026-06,17.87
62,0,0,2026-07,16.17
62,0,0,2026-08,16.84
62,0,0,2026-09,15.79
62,0,0,2026-10,6.98
62,0,0,2026-11,11.34
62,0,0,2026-12,21.19
62,0,0,2027-01,16.15
62,0,0,2027-02,21.84
63,1,0,2023-01,28.03
63,1,0,2023-02,35.37
63,1,0,2023-03,41.36
63,1,0,2023-04,35.52
63,1,0,2023-05,37.3
63,1,0,2023-06,28.0
63,1,0,2023-07,32.21
63,1,0,2023-08,26.61
63,1,0,2023-09,30.78
63,1,0,2023-10,26.81
63,1,0,2023-11,33.6
63,1,0,2023-12,38.4
63,1,0,2024-01,32.0
63,1,0,2024-02,39.76
63,1,0,2024-03,34.13
63,1,0,2024-04,34.69
63,1,0,2024-05,34.01
63,1,0,2024-06,38.63
63,1,0,2024-07,32.05
63,1,0,2024-08,34.69
63,1,0,2024-09,38.06
63,1,0,2024-10,35.79
63,1,0,2024-11,39.72
63,1,0,2024-12,32.7
63,1,0,2025-01,31.89
63,1,0,2025-02,29.84
63,1,0,2025-03,37.68
63,1,0,2025-04,37.36
63,1,0,2025-05,35.72
63,1,0,2025-06,38.55
63,1,0,2025-07,33.6
63,1,0,2025-08,30.15
63,1,0,2025-09,32.58
63,1,0,2025-10,29.14
63,1,0,2025-11,33.0
63,1,0,2025-12,30.98
63,1,0,2026-01,31.58
63,1,0,2026-02,26.71
63,1,0,2026-03,34.28
63,1,0,2026-04,35.93
63,1,0,2026-05,32.83
63,1,0,2026-06,34.57
63,1,0,2026-07,30.82
63,1,0,2026-08,25.41
63,1,0,2026-09,23.95
63,1,0,2026-10,33.57
63,1,0,2026-11,22.4
63,1,0,2026-12,31.07
63,1,0,2027-01,29.48
63,1,0,2027-02,31.86
64,0,0,2023-01,28.92
64,0,0,2023-02,30.54
64,0,0,2023-03,25.68
64,0,0,2023-04,30.5
64,0,0,2023-05,22.36
64,0,0,2023-06,27.21
64,0,0,2023-07,31.38
64,0,0,2023-08,25.21
64,0,0,2023-09,24.17
64,0,0,2023-10,21.12
64,0,0,2023-11,24.13
64,0,0,2023-12,25.47
64,0,0,2024-01,26.88
64,0,0,2024-02,29.93
64,0,0,2024-03,27.13
64,0,0,2024-04,24.41
64,0,0,2024-05,25.6
64,0,0,2024-06,23.47
64,0,0,2024-07,29.26
64,0,0,2024-08,25.91
64,0,0,2024-09,22.91
64,0,0,2024-10,25.89
64,0,0,2024-11,22.23
64,0,0,2024-12,24.46
64,0,0,2025-01,25.2
64,0,0,2025-02,26.29
64,0,0,2025-03,27.72
64,0,0,2025-04,26.21
64,0,0,2025-05,21.5
64,0,0,2025-06,29.33
64,0,0,2025-07,28.54
64,0,0,2025-08,24.75
64,0,0,2025-09,23.11
64,0,0,2025-10,17.62
64,0,0,2025-11,27.89
64,0,0,2025-12,25.6
64,0,0,2026-01,24.28
64,0,0,2026-02,24.71
64,0,0,2026-03,25.65
64,0,0,2026-04,29.42
64,0,0,2026-05,23.07
64,0,0,2026-06,26.59
64,0,0,2026-07,27.36
64,0,0,2026-08,24.75
64,0,0,2026-09,26.28
64,0,0,2026-10,22.86
64,0,0,2026-11,25.72
64,0,0,2026-12,23.43
64,0,0,2027-01,34.65
64,0,0,2027-02,31.77
65,1,1,2023-01,36.97
65,1,1,2023-02,47.38
65,1,1,2023-03,42.23
65,1,1,2023-04,44.8
65,1,1,2023-05,38.72
65,1,1,2023-06,42.8
65,1,1,2023-07,42.86
65,1,1,2023-08,43.41
65,1,1,2023-09,41.96
65,1,1,2023-10,35.72
65,1,1,2023-11,40.86
65,1,1,2023-12,35.11
65,1,1,2024-01,40.92
65,1,1,2024-02,42.4
65,1,1,2024-03,43.81
65,1,1,2024-04,41.24
65,1,1,2024-05,41.76
65,1,1,2024-06,40.76
65,1,1,2024-07,45.5
65,1,1,2024-08,47.12
65,1,1,2024-09,41.38
65,1,1,2024-10,42.0
65,1,1,2024-11,43.9
65,1,1,2024-12,41.15
65,1,1,2025-01,40.79
65,1,1,2025-02,41.68
65,1,1,2025-03,42.29
65,1,1,2025-04,47.82
65,1,1,2025-05,41.35
65,1,1,2025-06,41.54
65,1,1,2025-07,39.7
65,1,1,2025-08,41.26
65,1,1,2025-09,39.56
65,1,1,2025-10,41.98
65,1,1,2025-11,45.33
65,1,1,2025-12,42.41
65,1,1,2026-01,41.24
65,1,1,2026-02,41.34
65,1,1,2026-03,44.8
65,1,1,2026-04,44.7
65,1,1,2026-05,37.88
65,1,1,2026-06,40.15
65,1,1,2026-07,32.06
65,1,1,2026-08,45.12
65,1,1,2026-09,33.16
65,1,1,2026-10,34.91
65,1,1,2026-11,39.96
65,1,1,2026-12,33.83
65,1,1,2027-01,38.4
65,1,1,2027-02,41.02
66,1,1,2023-01,45.76
66,1,1,2023-02,44.45
66,1,1,2023-03,45.14
66,1,1,2023-04,43.99
66,1,1,2023-05,49.79
66,1,1,2023-06,48.03
66,1,1,2023-07,45.46
66,1,1,2023-08,45.43
66,1,1,2023-09,47.2
66,1,1,2023-10,44.16
66,1,1,2023-11,45.27
66,1,1,2023-12,41.14
66,1,1,2024-01,39.74
66,1,1,2024-02,44.41
66,1,1,2024-03,48.04
66,1,1,2024-04,44.21
66,1,1,2024-05,44.55
66,1,1,2024-06,37.49
66,1,1,2024-07,51.48
66,1,1,2024-08,43.45
66,1,1,2024-09,42.29
66,1,1,2024-10,38.99
66,1,1,2024-11,38.93
66,1,1,2024-12,44.85
66,1,1,2025-01,44.38
66,1,1,2025-02,39.49
66,1,1,2025-03,46.96
66,1,1,2025-04,40.48
66,1,1,2025-05,42.98
66,1,1,2025-06,45.95
66,1,1,2025-07,45.6
66,1,1,2025-08,43.17
66,1,1,2025-09,44.59
66,1,1,2025-10,41.91
66,1,1,2025-11,40.15
66,1,1,2025-12,44.02
66,1,1,2026-01,41.78
66,1,1,2026-02,40.08
66,1,1,2026-03,42.9
66,1,1,2026-04,41.78
66,1,1,2026-05,38.43
66,1,1,2026-06,41.61
66,1,1,2026-07,40.89
66,1,1,2026-08,40.24
66,1,1,2026-09,37.14
66,1,1,2026-10,39.44
66,1,1,2026-11,33.84
66,1,1,2026-12,31.45
66,1,1,2027-01,31.42
66,1,1,2027-02,38.93
67,0,0,2023-01,21.94
67,0,0,2023-02,30.5
67,0,0,2023-03,23.04
67,0,0,2023-04,24.75
67,0,0,2023-05,25.6
67,0,0,2023-06,25.84
67,0,0,2023-07,23.96
67,0,0,2023-08,19.83
67,0,0,2023-09,21.41
67,0,0,2023-10,20.74
67,0,0,2023-11,15.29
67,0,0,2023-12,20.95
67,0,0,2024-01,23.81
67,0,0,2024-02,27.2
67,0,0,2024-03,23.88
67,0,0,2024-04,28.14
67,0,0,2024-05,23.39
67,0,0,2024-06,32.7
67,0,0,2024-07,24.2
67,0,0,2024-08,24.66
67,0,0,2024-09,21.74
67,0,0,2024-10,24.19
67,0,0,2024-11,23.36
67,0,0,2024-12,23.18
67,0,0,2025-01,18.51
67,0,0,2025-02,21.38
67,0,0,2025-03,28.76
67,0,0,2025-04,21.02
67,0,0,2025-05,16.04
67,0,0,2025-06,25.06
67,0,0,2025-07,21.92
67,0,0,2025-08,26.0
67,0,0,2025-09,21.64
67,0,0,2025-10,21.08
67,0,0,2025-11,24.16
67,0,0,2025-12,22.74
67,0,0,2026-01,31.55
67,0,0,2026-02,28.13
67,0,0,2026-03,20.6
67,0,0,2026-04,30.17
67,0,0,2026-05,19.77
67,0,0,2026-06,25.57
67,0,0,2026-07,25.14
67,0,0,2026-08,19.01
67,0,0,2026-09,21.2
67,0,0,2026-10,27.6
67,0,0,2026-11,24.17
67,0,0,2026-12,18.87
67,0,0,2027-01,25.35
67,0,0,2027-02,21.8
68,0,0,2023-01,25.93
68,0,0,2023-02,30.28
68,0,0,2023-03,27.59
68,0,0,2023-04,34.68
68,0,0,2023-05,30.02
68,0,0,2023-06,24.05
68,0,0,2023-07,28.16
68,0,0,2023-08,22.49
68,0,0,2023-09,28.54
68,0,0,2023-10,21.51
68,0,0,2023-11,27.88
68,0,0,2023-12,30.15
68,0,0,2024-01,29.54
68,0,0,2024-02,31.67
68,0,0,2024-03,23.26
68,0,0,2024-04,29.29
68,0,0,2024-05,30.71
68,0,0,2024-06,30.73
68,0,0,2024-07,33.32
68,0,0,2024-08,25.27
68,0,0,2024-09,24.03
68,0,0,2024-10,27.82
68,0,0,2024-11,31.52
68,0,0,2024-12,30.96
68,0,0,2025-01,26.0
68,0,0,2025-02,26.27
68,0,0,2025-03,27.88
68,0,0,2025-04,38.1
68,0,0,2025-05,34.58
68,0,0,2025-06,35.78
68,0,0,2025-07,35.25
68,0,0,2025-08,29.65
68,0,0,2025-09,28.37
68,0,0,2025-10,22.37
68,0,0,2025-11,32.77
68,0,0,2025-12,22.26
68,0,0,2026-01,31.32
68,0,0,2026-02,22.69
68,0,0,2026-03,24.76
68,0,0,2026-04,29.92
68,0,0,2026-05,33.85
68,0,0,2026-06,32.08
68,0,0,2026-07,30.92
68,0,0,2026-08,30.34
68,0,0,2026-09,32.94
68,0,0,2026-10,25.81
68,0,0,2026-11,33.97
68,0,0,2026-12,27.39
68,0,0,2027-01,27.79
68,0,0,2027-02,26.66
69,1,1,2023-01,44.34
69,1,1,2023-02,42.63
69,1,1,2023-03,48.57
69,1,1,2023-04,46.06
69,1,1,2023-05,50.68
69,1,1,2023-06,49.85
69,1,1,2023-07,45.15
69,1,1,2023-08,48.19
69,1,1,2023-09,43.85
69,1,1,2023-10,45.48
69,1,1,2023-11,46.84
69,1,1,2023-12,40.87
69,1,1,2024-01,47.87
69,1,1,2024-02,51.81
69,1,1,2024-03,49.64
69,1,1,2024-04,43.99
69,1,1,2024-05,45.82
69,1,1,2024-06,48.66
69,1,1,2024-07,45.66
69,1,1,2024-08,43.32
69,1,1,2024-09,48.11
69,1,1,2024-10,49.34
69,1,1,2024-11,44.33
69,1,1,2024-12,49.9
69,1,1,2025-01,51.73
69,1,1,2025-02,46.45
69,1,1,2025-03,48.82
69,1,1,2025-04,48.18
69,1,1,2025-05,48.85
69,1,1,2025-06,48.31
69,1,1,2025-07,47.08
69,1,1,2025-08,44.96
69,1,1,2025-09,41.97
69,1,1,2025-10,46.51
69,1,1,2025-11,48.98
69,1,1,2025-12,49.34
69,1,1,2026-01,44.78
69,1,1,2026-02,44.69
69,1,1,2026-03,46.42
69,1,1,2026-04,48.34
69,1,1,2026-05,46.09
69,1,1,2026-06,36.81
69,1,1,2026-07,42.56
69,1,1,2026-08,44.17
69,1,1,2026-09,40.63
69,1,1,2026-10,42.49
69,1,1,2026-11,40.11
69,1,1,2026-12,37.03
69,1,1,2027-01,39.89
69,1,1,2027-02,33.0
70,0,0,2023-01,37.48
70,0,0,2023-02,30.72
70,0,0,2023-03,36.8
70,0,0,2023-04,33.76
70,0,0,2023-05,31.87
70,0,0,2023-06,36.8
70,0,0,2023-07,33.21
70,0,0,2023-08,31.09
70,0,0,2023-09,29.35
70,0,0,2023-10,29.4
70,0,0,2023-11,32.54
70,0,0,2023-12,33.93
70,0,0,2024-01,34.32
70,0,0,2024-02,38.85
70,0,0,2024-03,38.35
70,0,0,2024-04,38.1
70,0,0,2024-05,35.31
70,0,0,2024-06,39.54
70,0,0,2024-07,30.58
70,0,0,2024-08,28.96
70,0,0,2024-09,31.02
70,0,0,2024-10,34.06
70,0,0,2024-11,31.91
70,0,0,2024-12,30.28
70,0,0,2025-01,32.28
70,0,0,2025-02,29.81
70,0,0,2025-03,32.82
70,0,0,2025-04,38.2
70,0,0,2025-05,40.33
70,0,0,2025-06,31.23
70,0,0,2025-07,31.7
70,0,0,2025-08,29.08
70,0,0,2025-09,34.36
70,0,0,2025-10,28.75
70,0,0,2025-11,30.08
70,0,0,2025-12,33.12
70,0,0,2026-01,29.7
70,0,0,2026-02,29.01
70,0,0,2026-03,35.69
70,0,0,2026-04,33.6
70,0,0,2026-05,37.07
70,0,0,2026-06,38.37
70,0,0,2026-07,35.07
70,0,0,2026-08,33.0
70,0,0,2026-09,29.21
70,0,0,2026-10,29.3
70,0,0,2026-11,34.33
70,0,0,2026-12,33.95
70,0,0,2027-01,32.57
70,0,0,2027-02,34.24
71,1,1,2023-01,36.86
71,1,1,2023-02,39.3
71,1,1,2023-03,43.69
71,1,1,2023-04,39.33
71,1,1,2023-05,35.25
71,1,1,2023-06,38.86
71,1,1,2023-07,34.48
71,1,1,2023-08,34.86
71,1,1,2023-09,34.66
71,1,1,2023-10,34.97
71,1,1,2023-11,36.86
71,1,1,2023-12,35.93
71,1,1,2024-01,44.37
71,1,1,2024-02,39.44
71,1,1,2024-03,41.9
71,1,1,2024-04,35.92
71,1,1,2024-05,38.23
71,1,1,2024-06,37.23
71,1,1,2024-07,35.84
71,1,1,2024-08,40.22
71,1,1,2024-09,33.93
71,1,1,2024-10,31.33
71,1,1,2024-11,32.5
71,1,1,2024-12,39.68
71,1,1,2025-01,41.59
71,1,1,2025-02,36.3
71,1,1,2025-03,41.18
71,1,1,2025-04,37.76
71,1,1,2025-05,38.91
71,1,1,2025-06,37.88
71,1,1,2025-07,36.46
71,1,1,2025-08,37.01
71,1,1,2025-09,37.29
71,1,1,2025-10,37.14
71,1,1,2025-11,35.95
71,1,1,2025-12,34.45
71,1,1,2026-01,37.87
71,1,1,2026-02,35.98
71,1,1,2026-03,36.71
71,1,1,2026-04,39.61
71,1,1,2026-05,31.88
71,1,1,2026-06,36.54
71,1,1,2026-07,36.37
71,1,1,2026-08,32.0
71,1,1,2026-09,31.51
71,1,1,2026-10,28.02
71,1,1,2026-11,30.01
71,1,1,2026-12,29.25
71,1,1,2027-01,31.12
71,1,1,2027-02,28.98
72,1,0,2023-01,34.82
72,1,0,2023-02,33.27
72,1,0,2023-03,28.36
72,1,0,2023-04,30.03
72,1,0,2023-05,37.98
72,1,0,2023-06,37.93
72,1,0,2023-07,34.17
72,1,0,2023-08,31.25
72,1,0,2023-09,28.09
72,1,0,2023-10,30.64
72,1,0,2023-11,34.4
72,1,0,2023-12,30.56
72,1,0,2024-01,36.2
72,1,0,2024-02,30.03
72,1,0,2024-03,36.69
72,1,0,2024-04,41.95
72,1,0,2024-05,33.73
72,1,0,2024-06,37.17
72,1,0,2024-07,28.43
72,1,0,2024-08,33.61
72,1,0,2024-09,31.3
72,1,0,2024-10,33.07
72,1,0,2024-11,31.36
72,1,0,2024-12,37.56
72,1,0,2025-01,34.3
72,1,0,2025-02,36.58
72,1,0,2025-03,40.02
72,1,0,2025-04,41.76
72,1,0,2025-05,30.43
72,1,0,2025-06,35.18
72,1,0,2025-07,35.77
72,1,0,2025-08,31.61
72,1,0,2025-09,36.51
72,1,0,2025-10,34.24
72,1,0,2025-11,35.46
72,1,0,2025-12,32.57
72,1,0,2026-01,35.8
72,1,0,2026-02,32.29
72,1,0,2026-03,32.96
72,1,0,2026-04,34.53
72,1,0,2026-05,28.44
72,1,0,2026-06,29.64
72,1,0,2026-07,27.14
72,1,0,2026-08,28.2
72,1,0,2026-09,27.17
72,1,0,2026-10,28.17
72,1,0,2026-11,27.99
72,1,0,2026-12,30.4
72,1,0,2027-01,33.4
72,1,0,2027-02,24.35
73,0,0,2023-01,36.45
73,0,0,2023-02,42.1
73,0,0,2023-03,38.75
73,0,0,2023-04,39.09
73,0,0,2023-05,31.7
73,0,0,2023-06,32.89
73,0,0,2023-07,37.46
73,0,0,2023-08,32.02
73,0,0,2023-09,39.26
73,0,0,2023-10,32.48
73,0,0,2023-11,34.13
73,0,0,2023-12,34.49
73,0,0,2024-01,40.47
73,0,0,2024-02,40.14
73,0,0,2024-03,39.67
73,0,0,2024-04,38.43
73,0,0,2024-05,40.2
73,0,0,2024-06,30.38
73,0,0,2024-07,37.15
73,0,0,2024-08,37.02
73,0,0,2024-09,34.84
73,0,0,2024-10,35.84
73,0,0,2024-11,38.74
73,0,0,2024-12,38.65
73,0,0,2025-01,35.16
73,0,0,2025-02,42.39
73,0,0,2025-03,34.55
73,0,0,2025-04,37.22
73,0,0,2025-05,39.94
73,0,0,2025-06,36.33
73,0,0,2025-07,36.09
73,0,0,2025-08,36.15
73,0,0,2025-09,33.62
73,0,0,2025-10,39.65
73,0,0,2025-11,34.82
73,0,0,2025-12,34.45
73,0,0,2026-01,38.26
73,0,0,2026-02,37.25
73,0,0,2026-03,37.32
73,0,0,2026-04,39.02
73,0,0,2026-05,34.42
73,0,0,2026-06,40.03
73,0,0,2026-07,34.18
73,0,0,2026-08,36.42
73,0,0,2026-09,39.94
73,0,0,2026-10,36.38
73,0,0,2026-11,31.4
73,0,0,2026-12,35.51
73,0,0,2027-01,32.25
73,0,0,2027-02,37.37
74,1,0,2023-01,50.15
74,1,0,2023-02,51.4
74,1,0,2023-03,48.69
74,1,0,2023-04,46.15
74,1,0,2023-05,48.23
74,1,0,2023-06,50.15
74,1,0,2023-07,46.56
74,1,0,2023-08,46.12
74,1,0,2023-09,41.75
74,1,0,2023-10,46.08
74,1,0,2023-11,48.81
74,1,0,2023-12,43.73
74,1,0,2024-01,49.85
74,1,0,2024-02,42.6
74,1,0,2024-03,47.96
74,1,0,2024-04,51.56
74,1,0,2024-05,50.17
74,1,0,2024-06,47.48
74,1,0,2024-07,47.32
74,1,0,2024-08,45.95
74,1,0,2024-09,44.76
74,1,0,2024-10,47.71
74,1,0,2024-11,46.88
74,1,0,2024-12,53.18
74,1,0,2025-01,44.86
74,1,0,2025-02,54.18
74,1,0,2025-03,52.65
74,1,0,2025-04,54.98
74,1,0,2025-05,47.44
74,1,0,2025-06,50.41
74,1,0,2025-07,51.89
74,1,0,2025-08,47.42
74,1,0,2025-09,45.77
74,1,0,2025-10,51.05
74,1,0,2025-11,46.24
74,1,0,2025-12,44.53
74,1,0,2026-01,47.74
74,1,0,2026-02,49.75
74,1,0,2026-03,46.34
74,1,0,2026-04,47.95
74,1,0,2026-05,46.27
74,1,0,2026-06,40.82
74,1,0,2026-07,45.4
74,1,0,2026-08,42.59
74,1,0,2026-09,44.13
74,1,0,2026-10,39.62
74,1,0,2026-11,43.61
74,1,0,2026-12,42.11
74,1,0,2027-01,42.23
74,1,0,2027-02,39.95
75,0,0,2023-01,48.66
75,0,0,2023-02,54.59
75,0,0,2023-03,46.83
75,0,0,2023-04,53.45
75,0,0,2023-05,55.39
75,0,0,2023-06,50.01
75,0,0,2023-07,51.25
75,0,0,2023-08,54.92
75,0,0,2023-09,51.39
75,0,0,2023-10,53.82
75,0,0,2023-11,45.46
75,0,0,2023-12,54.89
75,0,0,2024-01,50.59
75,0,0,2024-02,53.41
75,0,0,2024-03,51.9
75,0,0,2024-04,50.11
75,0,0,2024-05,50.99
75,0,0,2024-06,48.25
75,0,0,2024-07,56.2
75,0,0,2024-08,52.01
75,0,0,2024-09,56.08
75,0,0,2024-10,56.23
75,0,0,2024-11,43.58
75,0,0,2024-12,50.74
75,0,0,2025-01,48.93
75,0,0,2025-02,50.91
